ASV,Kingdom,Phylum,Class,Order,Family,Genus,Species
05367952b2d594852e9f69e2e85ae2f9,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Flavobacteriaceae,NS5_marine_group,
053b2aa28b69a7ba766bef16ba435f1f,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Crocinitomicaceae,,
053ca968ca397a921f2432fa022a83fe,Bacteria,Proteobacteria,Alphaproteobacteria,SAR11_clade,,,
054ca7bc36af26d3bae1b4d54334ce09,Bacteria,SAR324_clade(Marine_group_B),SAR324_clade(Marine_group_B),SAR324_clade(Marine_group_B),SAR324_clade(Marine_group_B),SAR324_clade(Marine_group_B),
05546dd182b25366b409573bd4eedab3,Bacteria,Proteobacteria,Alphaproteobacteria,Rickettsiales,Mitochondria,Mitochondria,uncultured_bacterium
05597fea2d1de8fdc66779a1488c8e37,Bacteria,Cyanobacteria,Cyanobacteriia,Chloroplast,Chloroplast,Chloroplast,
055b24a8fe7d19c339268f5e3b344a85,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,,
0562e97bf8665edd5ae85899297a44a8,Bacteria,Deinococcota,Deinococci,Thermales,Thermaceae,Thermus,
0563246499c95895115281708c904e86,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Flavobacteriaceae,,
0568695ae1b317d7ca60735919bee148,Bacteria,Actinobacteriota,Acidimicrobiia,Microtrichales,Microtrichaceae,Sva0996_marine_group,
056a089c637ffebe0c445b4c5a74a24b,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodospirillales,AEGEAN-169_marine_group,AEGEAN-169_marine_group,
057688e965ac96a5c5ed109dac79b4f1,Bacteria,Proteobacteria,Alphaproteobacteria,SAR11_clade,Clade_II,Clade_II,unidentified_marine
0577515ca68a457e1561f859be62ae62,Bacteria,Proteobacteria,Alphaproteobacteria,Rickettsiales,Mitochondria,Mitochondria,uncultured_bacterium
05781bc15ad9d3aa4a3699e4554b6494,Bacteria,Proteobacteria,Gammaproteobacteria,Oceanospirillales,Nitrincolaceae,uncultured,metagenome
0583a6be54548df901f73bc2ec62dfae,Bacteria,Desulfobacterota,Desulfuromonadia,Bradymonadales,Bradymonadales,Bradymonadales,uncultured_delta
0588aa64f3297e1a9f7e5fe2b4975f38,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,NS9_marine_group,NS9_marine_group,
058eea0c1635f89ee99c0ab416dbe5b8,Bacteria,Proteobacteria,Alphaproteobacteria,Defluviicoccales,uncultured,uncultured,unidentified_marine
0598b2bb0fd7a552af22341db1fe928d,Bacteria,Bdellovibrionota,Bdellovibrionia,Bdellovibrionales,Bdellovibrionaceae,OM27_clade,
059b4e9afb7103a0345426920f00fce7,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodospirillales,AEGEAN-169_marine_group,AEGEAN-169_marine_group,
059f987baf951c4e8d2ca6e46d60b148,Bacteria,Myxococcota,Polyangia,Polyangiales,Sandaracinaceae,uncultured,
059fb075bf22739554bf4fe743cfc105,Bacteria,Planctomycetota,Planctomycetes,Planctomycetales,Rubinisphaeraceae,uncultured,
05c2d2963f606b1530be56ab8ce2e427,Bacteria,Actinobacteriota,Actinobacteria,Bifidobacteriales,Bifidobacteriaceae,Bifidobacterium,
05c342aa4d893718f8436487b7ea3e6e,Bacteria,Proteobacteria,Alphaproteobacteria,Rickettsiales,Mitochondria,Mitochondria,uncultured_bacterium
05ca314a7f079b8317b3ad2cac98a19e,Archaea,Thermoplasmatota,Thermoplasmata,Marine_Group_II,Marine_Group_II,Marine_Group_II,
05ce06c651942c932239358f0be558b6,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodospirillales,AEGEAN-169_marine_group,AEGEAN-169_marine_group,
05d9ee821e8604af471dd2fc5bd4a746,Bacteria,Firmicutes,Clostridia,Lachnospirales,Lachnospiraceae,XBB1006,uncultured_bacterium
05e095e0a15dd0628b76cef36235a77b,Bacteria,Bdellovibrionota,Bdellovibrionia,Bacteriovoracales,Bacteriovoracaceae,,
05e7eafb06a197161fd74f5b7274981d,Bacteria,Cyanobacteria,Cyanobacteriia,Synechococcales,Cyanobiaceae,Synechococcus_CC9902,
05ed869192f4081d8159cf7262983639,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Flavobacteriaceae,NS5_marine_group,
05fdf3354914d910a01e83f397679e99,Bacteria,Cyanobacteria,Cyanobacteriia,Chloroplast,Chloroplast,Chloroplast,
05fe1aade620eb4ee37bfaa288cf30d9,Bacteria,Cyanobacteria,Cyanobacteriia,Chloroplast,Chloroplast,Chloroplast,
06153859cfe85d3d21603f43f3d168ec,Archaea,Nanoarchaeota,Nanoarchaeia,Woesearchaeales,Woesearchaeales,Woesearchaeales,
061ab87ad18980bf9ebedc486513179f,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,NS9_marine_group,NS9_marine_group,uncultured_Flavobacterium
061ee1a68c27e352ab1717b8d65f3c7b,Bacteria,Myxococcota,Polyangia,Nannocystales,Nannocystaceae,,
0621afaa180f0ce0cee21733052d3b47,Bacteria,Proteobacteria,Gammaproteobacteria,Cellvibrionales,Halieaceae,OM60(NOR5)_clade,
06255044683732185da69028e07fca55,Bacteria,Proteobacteria,Alphaproteobacteria,,,,
0628659c0cc41db9d45e063ab64a0b21,Bacteria,Proteobacteria,Alphaproteobacteria,Rickettsiales,Mitochondria,Mitochondria,uncultured_bacterium
063330faeefa1202509e4ecaa0e65baa,Bacteria,Marinimicrobia_(SAR406_clade),Marinimicrobia_(SAR406_clade),Marinimicrobia_(SAR406_clade),Marinimicrobia_(SAR406_clade),Marinimicrobia_(SAR406_clade),
0647b4448f2364b8ff1ddfd0de32306f,Bacteria,Proteobacteria,Gammaproteobacteria,Vibrionales,Vibrionaceae,Vibrio,
0654246c32d07a53b0b2d01aebf09e91,Bacteria,,,,,,
0656a438903257c86de7397bd9f2d301,Bacteria,Proteobacteria,Alphaproteobacteria,Rickettsiales,Mitochondria,Mitochondria,uncultured_bacterium
065731dc70ca2e0ae56177f7be27e398,Bacteria,Proteobacteria,Gammaproteobacteria,Oceanospirillales,Oleiphilaceae,Oleiphilus,
065babfb86c2167ce03a3e40f617fa26,Bacteria,Proteobacteria,Alphaproteobacteria,Defluviicoccales,uncultured,uncultured,
066fe5460ee1088c55d836f83c20f62f,Bacteria,Proteobacteria,Alphaproteobacteria,SAR11_clade,Clade_I,Clade_Ib,
06768465382991fd77635c6446b4cc4c,Bacteria,Marinimicrobia_(SAR406_clade),Marinimicrobia_(SAR406_clade),Marinimicrobia_(SAR406_clade),Marinimicrobia_(SAR406_clade),Marinimicrobia_(SAR406_clade),
0677e084aec8f5a05bda75179cc2e312,Bacteria,Proteobacteria,Gammaproteobacteria,Vibrionales,Vibrionaceae,,
0678751fed080c75058c56eccca734af,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Crocinitomicaceae,Crocinitomix,
067d5f2d45eca748606b046ea0b9d2de,Bacteria,Proteobacteria,Gammaproteobacteria,Cellvibrionales,Spongiibacteraceae,BD1-7_clade,
068efc895cb8892b636ca1fcbc45ff0a,Bacteria,Marinimicrobia_(SAR406_clade),Marinimicrobia_(SAR406_clade),Marinimicrobia_(SAR406_clade),Marinimicrobia_(SAR406_clade),Marinimicrobia_(SAR406_clade),
0693684ec094bc48254d95348cfb0c3e,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,NS9_marine_group,NS9_marine_group,uncultured_marine
06978544770448cf70aeb09c2f32684c,Bacteria,Proteobacteria,Gammaproteobacteria,KI89A_clade,KI89A_clade,KI89A_clade,
069c52a37957741093d12db92a68110c,Bacteria,Bdellovibrionota,Bdellovibrionia,Bdellovibrionales,Bdellovibrionaceae,OM27_clade,
069ca8077628f532bbaa65263ae948f9,Bacteria,Proteobacteria,Alphaproteobacteria,Rickettsiales,Mitochondria,Mitochondria,uncultured_bacterium
06a64c0950ee9880a9b66aad17714074,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Flavobacteriaceae,NS5_marine_group,
06b1dfe6baa0e9dccb5d4c2d1e08ffc3,Bacteria,Proteobacteria,Gammaproteobacteria,Alteromonadales,Colwelliaceae,Colwellia,
06b4c2e6de158d9ffece086129ad3509,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Flavobacteriaceae,,
06b79ef377f389567e2c2c0f086257cf,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Flavobacteriaceae,NS5_marine_group,
06c44b9378b98d771cfc0b51f3ed2f1e,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Cryomorphaceae,uncultured,
06d2970b37466c4fe1627fbd3cd61d6f,Bacteria,Planctomycetota,Phycisphaerae,Phycisphaerales,Phycisphaeraceae,CL500-3,uncultured_Phycisphaeraceae
06da97600b3a0ff37b5428a95e44c70f,Bacteria,Proteobacteria,Gammaproteobacteria,,,,
06ea566b231064eca841b586347a2fb7,Bacteria,Cyanobacteria,Cyanobacteriia,Chloroplast,Chloroplast,Chloroplast,
06efc16783cf2fc7998dd5156e28d27a,Bacteria,Myxococcota,Polyangia,Polyangiales,Sandaracinaceae,uncultured,
06f54e86155c4246e9aaee7997b47344,Archaea,Crenarchaeota,Nitrososphaeria,Nitrosopumilales,Nitrosopumilaceae,Candidatus_Nitrosopumilus,uncultured_euryarchaeote
06f825b512d903b9230e1a55d87359ee,Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,
0706b23830470fecc0fd15bc07c4d5ba,Bacteria,PAUC34f,PAUC34f,PAUC34f,PAUC34f,PAUC34f,
070a2516755414224e7b3743724b27ae,Bacteria,Proteobacteria,Alphaproteobacteria,SAR11_clade,Clade_I,Clade_Ia,uncultured_alpha
070cf961f3d998bf4d367c1bfee54ae1,Bacteria,Proteobacteria,Alphaproteobacteria,Defluviicoccales,uncultured,uncultured,
0711fadd0bb62be8b4db72d2e8457b38,Bacteria,Bacteroidota,Bacteroidia,Cytophagales,Cyclobacteriaceae,Marinoscillum,uncultured_marine
07252e9b47de41a2ff05abfde435d626,Eukaryota,Euglenozoa,Diplonemea,Diplonemea,Diplonemea,SCM38C39_marine_group,
072ee5ea935de13171b216ca62ac4836,Bacteria,Proteobacteria,Alphaproteobacteria,SAR11_clade,Clade_I,Clade_Ia,
073997d17bc43789258a182ce3cb705c,Bacteria,Proteobacteria,Alphaproteobacteria,Rickettsiales,Mitochondria,Mitochondria,uncultured_bacterium
07405b2029f6076f58c558c9be83163e,Bacteria,Proteobacteria,Gammaproteobacteria,Methylococcales,Methylomonadaceae,IheB2-23,uncultured_bacterium
0750c494379fad5cbc968785fa806ee5,Bacteria,Proteobacteria,Alphaproteobacteria,Micavibrionales,Micavibrionaceae,uncultured,uncultured_bacterium
0753cb75ad1be1b3f352be3259c1ffd9,Bacteria,Proteobacteria,Alphaproteobacteria,SAR11_clade,Clade_I,,
0759f29494789f29f8137e12266e3317,Bacteria,Cyanobacteria,Cyanobacteriia,Chloroplast,Chloroplast,Chloroplast,Rhizosolenia_setigera
076174fbfc6ddbbd0411cf80d0e9b74f,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Flavobacteriaceae,Flavicella,
0766042969449373dee04ff8b434dc2b,Bacteria,Planctomycetota,Planctomycetes,Pirellulales,Pirellulaceae,Blastopirellula,
0772034289f14fc7372c14d72757e414,Bacteria,Marinimicrobia_(SAR406_clade),Marinimicrobia_(SAR406_clade),Marinimicrobia_(SAR406_clade),Marinimicrobia_(SAR406_clade),Marinimicrobia_(SAR406_clade),uncultured_Fibrobacteres/Acidobacteria
077b9feb3e1dc6373dd2213130a41a7d,Bacteria,Proteobacteria,Gammaproteobacteria,,,,
078216c5401b40843ddc68ae50a52043,Bacteria,Acidobacteriota,Subgroup_26,Subgroup_26,Subgroup_26,Subgroup_26,
078af6e79e32f42dc9726564ed17787a,Bacteria,Proteobacteria,Alphaproteobacteria,SAR11_clade,Clade_IV,Clade_IV,
078babd0b3dbc25db64ab8edaf24d9fb,Bacteria,Myxococcota,Polyangia,Polyangiales,Eel-36e1D6,Eel-36e1D6,uncultured_delta
0791d0217ad7707eeb620a9e2a66e4f3,Bacteria,Proteobacteria,Gammaproteobacteria,Thiotrichales,Thiotrichaceae,uncultured,uncultured_marine
0794a2da879b902dec594d0f4741f615,Bacteria,Bacteroidota,Bacteroidia,Chitinophagales,Saprospiraceae,uncultured,marine_metagenome
07ac17647902cb651bfa0206d8ce82e3,Bacteria,Proteobacteria,Gammaproteobacteria,Thiomicrospirales,Thioglobaceae,,
07b02d5ae1b47f1c3b2d113f816a34bc,Bacteria,Bacteroidota,Bacteroidia,Chitinophagales,Saprospiraceae,,
07b193585c4e8879e8556e8f392b5343,Bacteria,Planctomycetota,Planctomycetes,Planctomycetales,Rubinisphaeraceae,,
07bb8d830f4ebe9f493519d9fde38234,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,,
07bd34844bfcc09130e9a31dd07de396,Bacteria,Proteobacteria,Alphaproteobacteria,Rickettsiales,Mitochondria,Mitochondria,
07bfb2431a6341270fc962488925c4c1,Bacteria,Proteobacteria,Alphaproteobacteria,SAR11_clade,Clade_I,uncultured,
07c1379b824f23df9b591e393e430297,Bacteria,Proteobacteria,Alphaproteobacteria,Defluviicoccales,uncultured,uncultured,hydrothermal_vent
07d73c349fc34b2a32218201d206e605,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,NS9_marine_group,NS9_marine_group,uncultured_Flavobacterium
07f47dd70dc39fe7617920278ce15923,Bacteria,Proteobacteria,Alphaproteobacteria,SAR11_clade,Clade_I,,
07f66c5e906cd05dd49094f4ad0eec2c,Bacteria,Proteobacteria,Alphaproteobacteria,SAR11_clade,Clade_II,Clade_II,
07fd1ffab14e32729fbf3b17309cd436,Bacteria,Proteobacteria,Gammaproteobacteria,Nitrosococcales,Methylophagaceae,uncultured,
07fd587d0cf546b0d8dc40744f41e6a2,Bacteria,Proteobacteria,Alphaproteobacteria,Rickettsiales,Mitochondria,Mitochondria,uncultured_bacterium
082b794fd325ffa56ae17b1bc7db8840,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Flavobacteriaceae,,
082dbee02d1a3849ddc0a454984b119b,Bacteria,Cyanobacteria,Cyanobacteriia,Chloroplast,Chloroplast,Chloroplast,Triparma_laevis
0833060533294159051e64a910c375cb,Bacteria,,,,,,
08382a6178717a8996f985c14527d4d2,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Crocinitomicaceae,,
083fa1b5c7703ce3022c6af450559c8d,Bacteria,Bacteroidota,Bacteroidia,Chitinophagales,Saprospiraceae,uncultured,uncultured_Sphingobacteriia
084319bb8a2199212346eb98b70a35b8,Bacteria,Proteobacteria,Alphaproteobacteria,Rickettsiales,Mitochondria,Mitochondria,uncultured_bacterium
084349b8551fbdd41cf8357e04dd2e88,Bacteria,,,,,,
084849b11899aadb4f2b523a701fcaf5,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Crocinitomicaceae,Fluviicola,
08643a622932fad846d24f12b7b8842a,Bacteria,Planctomycetota,OM190,OM190,OM190,OM190,uncultured_planctomycete
08671a2e063d8e3982d223d9de3420bc,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Flavobacteriaceae,NS5_marine_group,
0868632eb1dc05066275b5af4d43c8e6,Bacteria,Chloroflexi,Dehalococcoidia,SAR202_clade,SAR202_clade,SAR202_clade,marine_metagenome
086ffcbbdb7db90a833015d4bb6990d1,Bacteria,Marinimicrobia_(SAR406_clade),Marinimicrobia_(SAR406_clade),Marinimicrobia_(SAR406_clade),Marinimicrobia_(SAR406_clade),Marinimicrobia_(SAR406_clade),uncultured_bacterium
0872d48cb0582c26b65a8f9f8661bbf1,Bacteria,Proteobacteria,Gammaproteobacteria,Coxiellales,Coxiellaceae,Coxiella,
08797410eaac7c1aabee7ef5dbce5c1d,Bacteria,Proteobacteria,Alphaproteobacteria,SAR11_clade,,,
087d559a7adb3649233675c111caa213,Bacteria,Planctomycetota,OM190,OM190,OM190,OM190,
087eeeb80cdb54e35f1031f48f40e616,Bacteria,Proteobacteria,Alphaproteobacteria,SAR11_clade,,,
0883a141b9fffccf9affa4f49bd05937,Bacteria,Proteobacteria,Gammaproteobacteria,Thiomicrospirales,Thioglobaceae,,
0883c9a0d93e043c77d794ed46a7e250,Eukaryota,Arthropoda,Maxillopoda,,,,
088f0fe22ad2aefbbb7965a5c2657f5d,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,,
0893428a91aa259bf1652fbf1c74f526,Bacteria,Cyanobacteria,Cyanobacteriia,Chloroplast,Chloroplast,Chloroplast,
0897e66cd35cdda02bc1df0f14cff91c,Bacteria,Marinimicrobia_(SAR406_clade),Marinimicrobia_(SAR406_clade),Marinimicrobia_(SAR406_clade),Marinimicrobia_(SAR406_clade),Marinimicrobia_(SAR406_clade),metagenome
089fb1e41533d44a1713956f53968748,Bacteria,Cyanobacteria,Cyanobacteriia,Chloroplast,Chloroplast,Chloroplast,
08a51159519e07d5c29e6338cf533010,Archaea,Thermoplasmatota,Thermoplasmata,Marine_Group_II,Marine_Group_II,Marine_Group_II,metagenome
08a92a9ec5210dbc1054d2ca5be8aa1f,Bacteria,Margulisbacteria,Margulisbacteria,Margulisbacteria,Margulisbacteria,Margulisbacteria,uncultured_bacterium
08aac133c8cf588211af104b22d9d65d,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Cryomorphaceae,uncultured,
08b52de11d137b6d24ec74846200c43a,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Crocinitomicaceae,Fluviicola,
08bb71b8af7cd2264b03b4add8c4226f,Bacteria,Bacteroidota,Bacteroidia,Cytophagales,Cyclobacteriaceae,uncultured,uncultured_marine
08c23f79246e1f94d8352af44be5bc0a,Bacteria,Bdellovibrionota,Bdellovibrionia,Bdellovibrionales,Bdellovibrionaceae,OM27_clade,
08c3d7afa49763d8f4e0d5424cf9760f,Bacteria,Proteobacteria,Alphaproteobacteria,SAR11_clade,Clade_II,Clade_II,
08c85fe6ede53e1b47110402705f7c3a,Bacteria,Cyanobacteria,Cyanobacteriia,Chloroplast,Chloroplast,Chloroplast,
08d00bab99782d470376d587dae99306,Bacteria,Proteobacteria,Alphaproteobacteria,Micavibrionales,Micavibrionaceae,uncultured,
08d858113d61ab489ddc6e4a600f45c3,Archaea,Crenarchaeota,Nitrososphaeria,Nitrosopumilales,Nitrosopumilaceae,Candidatus_Nitrosopelagicus,
08d9aea2b17a9615e9cd313df5e35810,Bacteria,Bdellovibrionota,Bdellovibrionia,Bacteriovoracales,Bacteriovoracaceae,,
08dd06064bb3e1d3988cd653ba52da44,Bacteria,,,,,,
08e8ebdc5cdae044877c9146e0c4da4b,Bacteria,Bdellovibrionota,Bdellovibrionia,Bacteriovoracales,Bacteriovoracaceae,,
08ead66b8f24c70ed9b8a8d5f238e6a1,Bacteria,Cyanobacteria,Cyanobacteriia,Synechococcales,Cyanobiaceae,,
08ee895a270d3b8c347afcd447e2013e,Bacteria,Proteobacteria,Gammaproteobacteria,Thiomicrospirales,Thioglobaceae,,
08eedca6d398596993bff9a4f6c4f8f3,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,,
08f57e5b0c6be01f8c03bb1344493c72,Bacteria,Proteobacteria,Gammaproteobacteria,SAR86_clade,SAR86_clade,SAR86_clade,
08f856371f07f88e3e9139095011502d,Bacteria,Proteobacteria,Gammaproteobacteria,HOC36,HOC36,HOC36,Candidatus_Thioglobus
08fbff1a16cc0afc3071a920d400a0eb,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Flavobacteriaceae,,
08ffff9ad947069540039497b325f9ec,Bacteria,Proteobacteria,Gammaproteobacteria,,,,
09059e8674bf9ec412eaedc060d29230,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Flavobacteriaceae,NS4_marine_group,
090a3a98a133c69f15a2a4f5364ec8f7,Bacteria,Proteobacteria,Alphaproteobacteria,Rickettsiales,Mitochondria,Mitochondria,uncultured_bacterium
090a3df86ea0524c5a28ad313c1394b8,Archaea,Thermoplasmatota,Thermoplasmata,Thermoplasmata,Thermoplasmata,Marine_Group_III,uncultured_marine
0914347d5afe550f2a12ea4f80b3f165,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Cryomorphaceae,Vicingus,uncultured_Cryomorphaceae
091734b91686a117d55cebab1fd337d7,Bacteria,Proteobacteria,Alphaproteobacteria,Rickettsiales,Mitochondria,Mitochondria,uncultured_bacterium
0917bdabab3329e420f1706c3d9573c4,Bacteria,Cyanobacteria,Cyanobacteriia,Chloroplast,Chloroplast,Chloroplast,
0919f691c263b2e720bb08fc336acc02,Bacteria,Cyanobacteria,Cyanobacteriia,Chloroplast,Chloroplast,Chloroplast,
091b6f8296ef2ee9899e77f627a93365,Bacteria,Proteobacteria,Alphaproteobacteria,,,,
091cba1e3463228dd6b208b66277f977,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Flavobacteriaceae,,
0920dcf0f62fb2b3ab9e32f1c4edec37,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Comamonadaceae,,
09213640fbcd46c28e5c8c9d2d1bf93d,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,NS7_marine_group,NS7_marine_group,uncultured_Flavobacterium
092824eab7bb4d0df02468c367153adf,Bacteria,Proteobacteria,Gammaproteobacteria,Alteromonadales,Colwelliaceae,Colwellia,
0929799b70d318849f7b59cbd79472d8,Bacteria,Proteobacteria,Alphaproteobacteria,SAR11_clade,,,
092c8a3f30eb055675b28cf607c93f32,Bacteria,Planctomycetota,Phycisphaerae,Phycisphaerales,Phycisphaeraceae,FS140-16B-02_marine_group,uncultured_bacterium
0934c07231ace5562865f11bb03fd0fe,Bacteria,Proteobacteria,Alphaproteobacteria,Rickettsiales,Mitochondria,Mitochondria,uncultured_bacterium
0935b29e2f94ebb29ad7386d89263ccf,Bacteria,,,,,,
0946539d7c5a06ca2be39f063d9bccb2,Bacteria,Desulfobacterota,Desulfuromonadia,PB19,PB19,PB19,uncultured_marine
094e16dcd4fb72b54a78bb5c07f982e6,Bacteria,Marinimicrobia_(SAR406_clade),Marinimicrobia_(SAR406_clade),Marinimicrobia_(SAR406_clade),Marinimicrobia_(SAR406_clade),Marinimicrobia_(SAR406_clade),uncultured_marine
09677c5c2c2b7a41ba1c66bb4fbc6967,Archaea,Crenarchaeota,Nitrososphaeria,Nitrosopumilales,Nitrosopumilaceae,Nitrosopumilaceae,
09685b5dcf34a3a4d3b10b63c04e9c9f,Bacteria,Proteobacteria,Gammaproteobacteria,Cellvibrionales,Spongiibacteraceae,BD1-7_clade,
097057803fe5a44840c8ca7de4af910c,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Flavobacteriaceae,NS5_marine_group,
097cdb843fd6b804170acb738934e938,Bacteria,Proteobacteria,Alphaproteobacteria,Rickettsiales,Mitochondria,Mitochondria,
098d8c385eec3e638a122a25f4639e77,Bacteria,Verrucomicrobiota,Verrucomicrobiae,Arctic97B-4_marine_group,Arctic97B-4_marine_group,Arctic97B-4_marine_group,uncultured_verrucomicrobium
09902e7c1b7025b8a279e22773dbb5e2,Bacteria,Bacteroidota,Bacteroidia,Sphingobacteriales,NS11-12_marine_group,NS11-12_marine_group,
09a056f13a90c047111a69652e386cff,Bacteria,Proteobacteria,Alphaproteobacteria,Rickettsiales,Mitochondria,Mitochondria,uncultured_bacterium
09a65cbc985f90864817bb5a83ec8ecd,Bacteria,,,,,,
09b410db40a92200d1d15750e7f1612b,Bacteria,Proteobacteria,,,,,
09b51fcea0241d2c9fc658afcc84b2d5,Bacteria,Proteobacteria,Alphaproteobacteria,Rickettsiales,Mitochondria,Mitochondria,uncultured_bacterium
09bdfcfe6da4cf3c205ba7346383cef7,Bacteria,Proteobacteria,Gammaproteobacteria,,,,
09c1ea4d6e21bbb9c5e84ee20939f6d2,Bacteria,Bdellovibrionota,Bdellovibrionia,Bdellovibrionales,Bdellovibrionaceae,OM27_clade,
09c3fc086c54d0d1600e65a9dda6e3c4,Bacteria,Bacteroidota,Bacteroidia,Chitinophagales,Saprospiraceae,uncultured,
09c798c9f10610983e1b1c78a9d905e0,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Cryomorphaceae,Vicingus,uncultured_Cryomorphaceae
09cd60a048bd2de948dfcb68980f3428,Bacteria,Proteobacteria,Alphaproteobacteria,Rickettsiales,Mitochondria,Mitochondria,uncultured_bacterium
09d0b5472da19c3b0dd89417a815e972,Bacteria,Proteobacteria,Alphaproteobacteria,Rickettsiales,Mitochondria,Mitochondria,uncultured_bacterium
09e1d74a9f0fcff2639047de61726ef7,Bacteria,Proteobacteria,Gammaproteobacteria,Cellvibrionales,Spongiibacteraceae,BD1-7_clade,
09e6ad9d274252bfca1d2c398a4068a3,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,Sulfitobacter,
09ec505d88486453bc09e452c3449b70,Bacteria,Proteobacteria,Gammaproteobacteria,,,,
09f69ad3b1de10b0451f29f8092cdf45,Bacteria,Planctomycetota,OM190,OM190,OM190,OM190,unidentified_marine
09ff2d670c523c905f04e96c73ffe8bd,Bacteria,Proteobacteria,Gammaproteobacteria,Thiomicrospirales,Thioglobaceae,,
09ff313f323ef1e8ff06d05673f32ee9,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,A0839,A0839,
0a04216952d28341eacb409b7b2be1c8,Bacteria,Verrucomicrobiota,Verrucomicrobiae,Opitutales,Puniceicoccaceae,Coraliomargarita,Coraliomargarita_sp.
0a0cd0c831e02d4287eb1a435cf37c88,Bacteria,Proteobacteria,Gammaproteobacteria,Oceanospirillales,Saccharospirillaceae,Saccharospirillaceae,uncultured_deep-sea
0a16b32d505fe9d88b45373cc7400fe2,Bacteria,Bacteroidota,Bacteroidia,Chitinophagales,Saprospiraceae,Aureispira,
0a190832a04ace163579fe7852eeb7ec,Bacteria,Cyanobacteria,Cyanobacteriia,Chloroplast,Chloroplast,Chloroplast,Pycnococcus_provasolii
0a1cde5a3da9ca53485f961b0a5d3938,Bacteria,Cyanobacteria,Cyanobacteriia,Chloroplast,Chloroplast,Chloroplast,
