,Kingdom,Phylum,Class,Order,Family,Genus,Species
ASV_283,Eukaryota,unknown,Dinophyceae,Syndiniales,Amoebophryaceae,Amoebophrya,unassigned
ASV_284,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_285,Eukaryota,unknown,Dinophyceae,Peridiniales,Protoperidiniaceae,Protoperidinium,s_
ASV_286,Eukaryota,Chordata,Ascidiacea,Enterogona,Ascidiidae,g_,s_
ASV_288,no_hit,no_hit,no_hit,no_hit,no_hit,g_,s_
ASV_289,Eukaryota,unknown,unknown,unknown,unknown,unknown,uncultured marine eukaryote
ASV_290,Eukaryota,Arthropoda,Malacostraca,Decapoda,unassigned,g_,s_
ASV_292,Eukaryota,unknown,unknown,Diplonemea,unassigned,unassigned,unassigned
ASV_293,Eukaryota,unknown,unknown,unknown,unknown,unknown,uncultured marine picoeukaryote
ASV_294,Eukaryota,unknown,Dinophyceae,Gymnodiniales,unassigned,unassigned,unassigned
ASV_295,Eukaryota,unknown,Dinophyceae,Syndiniales,Amoebophryaceae,g_,s_
ASV_296,Eukaryota,unknown,unknown,unknown,unknown,unknown,uncultured marine picoeukaryote
ASV_297,Eukaryota,unknown,Dinophyceae,Syndiniales,Duboscquellidae,Duboscquella,unassigned
ASV_298,Eukaryota,unknown,unknown,unknown,unknown,g_,s_
ASV_299,Eukaryota,Arthropoda,Hexanauplia,Cyclopoida,Oithonidae,g_,s_
ASV_300,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_301,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_302,Eukaryota,Bacillariophyta,Coscinodiscophyceae,Chaetocerotales,Chaetocerotaceae,Chaetoceros,Chaetoceros constrictus
ASV_303,Eukaryota,Ctenophora,Tentaculata,Lobata,unassigned,unassigned,unassigned
ASV_304,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_305,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_306,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_307,Eukaryota,unknown,Dinophyceae,Syndiniales,Amoebophryaceae,Amoebophrya,Amoebophrya sp. ex Prorocentrum micans
ASV_308,Eukaryota,unknown,unknown,Choanoflagellata,Stephanoecidae,Calliacantha,Calliacantha natans
ASV_309,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_310,Eukaryota,unknown,Dinophyceae,Syndiniales,Amoebophryaceae,g_,s_
ASV_311,Eukaryota,Bacillariophyta,Coscinodiscophyceae,Chaetocerotales,Chaetocerotaceae,Chaetoceros,unassigned
ASV_312,Eukaryota,Arthropoda,Hexanauplia,Calanoida,Metridinidae,unassigned,unassigned
ASV_313,Eukaryota,Bacillariophyta,Bacillariophyceae,Bacillariales,Bacillariaceae,Pseudo-nitzschia,unassigned
ASV_314,Eukaryota,unknown,unknown,Diplonemea,unknown,unknown,Diplonemida sp. 1sb RG-2016
ASV_315,Eukaryota,Bacillariophyta,Fragilariophyceae,Fragilariales,Fragilariaceae,unassigned,unassigned
ASV_317,Eukaryota,Arthropoda,Hexanauplia,Calanoida,unassigned,unassigned,s_
ASV_318,Eukaryota,unknown,unknown,Diplonemea,unknown,unknown,s_
ASV_319,Eukaryota,unknown,Dinophyceae,unassigned,unassigned,unassigned,unassigned
ASV_320,Eukaryota,unknown,Dinophyceae,Syndiniales,Duboscquellidae,g_,s_
ASV_322,Eukaryota,unassigned,unassigned,unassigned,unassigned,unassigned,unassigned
ASV_323,Eukaryota,unknown,Dinophyceae,Gymnodiniales,Kareniaceae,g_,s_
ASV_324,Eukaryota,unknown,unknown,unknown,unknown,unknown,Uncultured marine alveolate Group II DH145-EKD20
ASV_325,Eukaryota,unknown,Dinophyceae,Gymnodiniales,Gymnodiniaceae,g_,s_
ASV_326,Eukaryota,Ciliophora,Spirotrichea,Tintinnida,Tintinnidae,Salpingella,unassigned
ASV_327,Eukaryota,Bacillariophyta,Coscinodiscophyceae,Chaetocerotales,Chaetocerotaceae,Chaetoceros,Chaetoceros didymus
ASV_328,Eukaryota,unknown,Dinophyceae,Syndiniales,Amoebophryaceae,Amoebophrya,unassigned
ASV_329,Eukaryota,Chlorophyta,unassigned,unassigned,unassigned,unassigned,unassigned
ASV_330,Eukaryota,unknown,unknown,Diplonemea,unknown,unknown,s_
ASV_331,Eukaryota,Bacillariophyta,Bacillariophyceae,Bacillariales,Bacillariaceae,unassigned,unassigned
ASV_332,Eukaryota,Streptophyta,Liliopsida,Zingiberales,Musaceae,unassigned,unassigned
ASV_333,Eukaryota,unknown,unknown,unknown,unknown,unknown,s_
ASV_334,Eukaryota,Bacillariophyta,Coscinodiscophyceae,Chaetocerotales,Chaetocerotaceae,Chaetoceros,Chaetoceros diadema
ASV_335,Eukaryota,Bacillariophyta,Bacillariophyceae,Bacillariales,Bacillariaceae,Fragilariopsis,unassigned
ASV_336,Eukaryota,Chordata,Thaliacea,Pyrosomata,Pyrosomatidae,Pyrosoma,Pyrosoma atlanticum
ASV_337,Eukaryota,Ciliophora,Spirotrichea,Tintinnida,unassigned,unassigned,s_
ASV_338,Eukaryota,unknown,Bolidophyceae,Parmales,Triparmaceae,g_,s_
ASV_339,Eukaryota,Ascomycota,unassigned,unassigned,unassigned,unassigned,unassigned
ASV_340,Eukaryota,Annelida,Polychaeta,unknown,Opheliidae,unassigned,unassigned
ASV_341,Eukaryota,Chlorophyta,unassigned,unassigned,unassigned,unassigned,unassigned
ASV_342,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_343,Eukaryota,Cryptophyta,unknown,Pyrenomonadales,Geminigeraceae,Teleaulax,Teleaulax amphioxeia
ASV_344,Eukaryota,Ciliophora,Spirotrichea,unknown,Strombidiidae,unassigned,unassigned
ASV_345,Eukaryota,unknown,Dinophyceae,unassigned,unassigned,unassigned,unassigned
ASV_346,Eukaryota,unknown,Oomycetes,Lagenidiales,Haliphthoraceae,g_,s_
ASV_347,Eukaryota,unknown,Dinophyceae,Syndiniales,unassigned,unassigned,unassigned
ASV_349,Eukaryota,unknown,Dinophyceae,Syndiniales,unassigned,unassigned,unassigned
ASV_350,Eukaryota,unknown,Polycystinea,unassigned,unassigned,unassigned,unassigned
ASV_351,Eukaryota,Ciliophora,Spirotrichea,Tintinnida,Codonellidae,Tintinnopsis,unassigned
ASV_352,Eukaryota,Cryptophyta,unassigned,unassigned,unassigned,unassigned,unassigned
ASV_354,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_355,Eukaryota,unknown,unknown,unknown,unknown,unknown,uncultured marine eukaryote
ASV_356,Eukaryota,unknown,Dinophyceae,Peridiniales,Protoperidiniaceae,Protoperidinium,Protoperidinium divergens
ASV_357,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_358,Eukaryota,Bacillariophyta,Fragilariophyceae,Fragilariales,Fragilariaceae,unassigned,unassigned
ASV_359,Eukaryota,Bacillariophyta,Coscinodiscophyceae,Chaetocerotales,Chaetocerotaceae,Chaetoceros,Chaetoceros sp. UNC1414
ASV_360,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_361,Eukaryota,unknown,Dinophyceae,Peridiniales,Protoperidiniaceae,Protoperidinium,s_
ASV_362,Eukaryota,unknown,Dinophyceae,Coccidiniales,Chytriodiniaceae,g_,s_
ASV_363,Eukaryota,unknown,unknown,unknown,unknown,unknown,uncultured marine eukaryote
ASV_364,Eukaryota,unknown,Dinophyceae,unassigned,unassigned,unassigned,unassigned
ASV_365,Eukaryota,unknown,unknown,Diplonemea,unassigned,unassigned,unassigned
ASV_367,Eukaryota,unknown,Dinophyceae,Suessiales,Suessiaceae,Ansanella,unassigned
ASV_368,Eukaryota,Bacillariophyta,Coscinodiscophyceae,Thalassiosirales,Skeletonemataceae,g_,s_
ASV_369,Eukaryota,unknown,Dictyochophyceae,Florenciellales,unassigned,unassigned,unassigned
ASV_370,Eukaryota,unknown,unknown,unknown,unknown,g_,s_
ASV_371,Eukaryota,unknown,Dinophyceae,unassigned,unassigned,g_,s_
ASV_373,Eukaryota,unknown,unknown,unknown,unknown,g_,s_
ASV_375,Eukaryota,Chordata,Thaliacea,Salpida,Salpidae,Pegea,Pegea confoederata
ASV_376,Eukaryota,unknown,Dinophyceae,Syndiniales,Amoebophryaceae,Amoebophrya,Amoebophrya sp. ex Ceratium tripos
ASV_377,Eukaryota,Bacillariophyta,Coscinodiscophyceae,Chaetocerotales,Chaetocerotaceae,Chaetoceros,unassigned
ASV_378,Eukaryota,unassigned,unassigned,unassigned,unassigned,unassigned,unassigned
ASV_381,Eukaryota,unknown,Dinophyceae,Pyrocystales,Pyrocystaceae,g_,s_
ASV_382,Eukaryota,unknown,Dinophyceae,Peridiniales,Protoperidiniaceae,g_,s_
ASV_383,Eukaryota,unknown,unknown,Choanoflagellata,Salpingoecidae,Bicosta,Bicosta minor
ASV_384,Eukaryota,unknown,unknown,unknown,unknown,unknown,uncultured marine eukaryote
ASV_385,Eukaryota,Ciliophora,Prostomatea,Prorodontida,Colepidae,Tiarina,unassigned
ASV_386,Eukaryota,unknown,Dinophyceae,unassigned,unassigned,unassigned,unassigned
ASV_387,Eukaryota,unknown,unknown,unknown,unknown,g_,s_
ASV_388,Eukaryota,unknown,Dinophyceae,unassigned,unassigned,unassigned,unassigned
ASV_390,Eukaryota,unknown,Dinophyceae,Syndiniales,Amoebophryaceae,Amoebophrya,unassigned
ASV_391,Eukaryota,Ciliophora,Spirotrichea,unassigned,unassigned,unassigned,unassigned
ASV_393,Eukaryota,unknown,Dinophyceae,Syndiniales,Amoebophryaceae,g_,s_
ASV_396,Eukaryota,unknown,unknown,unknown,unknown,unknown,uncultured marine eukaryote
ASV_397,Eukaryota,Ctenophora,Nuda,Beroida,Beroidae,Beroe,unassigned
ASV_398,Eukaryota,Bacillariophyta,Bacillariophyceae,Bacillariales,Bacillariaceae,Pseudo-nitzschia,unassigned
ASV_399,no_hit,no_hit,no_hit,no_hit,no_hit,g_,s_
ASV_400,Eukaryota,unknown,Dinophyceae,Syndiniales,Duboscquellidae,Duboscquella,unassigned
ASV_401,Eukaryota,Bacillariophyta,Coscinodiscophyceae,Chaetocerotales,Chaetocerotaceae,Chaetoceros,Chaetoceros debilis
ASV_402,Eukaryota,unassigned,unassigned,unassigned,unassigned,unassigned,unassigned
ASV_404,Eukaryota,Chaetognatha,Sagittoidea,Aphragmophora,Sagittidae,Sagitta,Sagitta sp. DP-2006
ASV_405,Eukaryota,unknown,Dinophyceae,Gymnodiniales,Gymnodiniaceae,Gymnodinium,Gymnodinium litoralis
ASV_406,Eukaryota,unknown,Dinophyceae,Syndiniales,Amoebophryaceae,Amoebophrya,unassigned
ASV_407,Eukaryota,unknown,Pelagophyceae,unassigned,unassigned,unassigned,unassigned
ASV_408,Eukaryota,unknown,unknown,unknown,unknown,unknown,uncultured marine eukaryote
ASV_409,Eukaryota,unknown,Polycystinea,unassigned,unassigned,unassigned,s_
ASV_410,Eukaryota,unknown,unknown,Diplonemea,unassigned,unassigned,unassigned
ASV_411,Eukaryota,Cnidaria,Anthozoa,Actiniaria,Edwardsiidae,Edwardsia,unassigned
ASV_412,Eukaryota,unknown,unknown,Choanoflagellata,Stephanoecidae,Diaphanoeca,Diaphanoeca undulata
ASV_413,Eukaryota,unknown,Dinophyceae,Syndiniales,Amoebophryaceae,Amoebophrya,s_
ASV_414,Eukaryota,Bacillariophyta,Coscinodiscophyceae,Chaetocerotales,Chaetocerotaceae,Chaetoceros,s_
ASV_415,Eukaryota,unknown,Dinophyceae,Gymnodiniales,Gymnodiniaceae,g_,s_
ASV_416,Eukaryota,unassigned,unassigned,unassigned,unassigned,unassigned,unassigned
ASV_417,Eukaryota,unknown,Acantharea,Chaunacanthida,unknown,g_,s_
ASV_418,Eukaryota,Arthropoda,Hexanauplia,Calanoida,Metridinidae,Metridia,unassigned
ASV_420,Eukaryota,unknown,Dinophyceae,unassigned,unassigned,unassigned,unassigned
ASV_421,Eukaryota,unknown,Dinophyceae,Syndiniales,unassigned,unassigned,unassigned
ASV_422,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_423,Eukaryota,unknown,unknown,unknown,unknown,unknown,uncultured marine picoeukaryote
ASV_425,Eukaryota,unassigned,unassigned,unassigned,unassigned,unassigned,unassigned
ASV_426,Eukaryota,Cercozoa,unassigned,unassigned,unassigned,unassigned,unassigned
ASV_427,Eukaryota,Bacillariophyta,Coscinodiscophyceae,Leptocylindrales,Leptocylindraceae,Leptocylindrus,unassigned
ASV_428,Eukaryota,unknown,unknown,unknown,unknown,g_,s_
ASV_430,Eukaryota,unassigned,unassigned,unassigned,unassigned,g_,s_
ASV_431,Eukaryota,Ciliophora,Spirotrichea,Tintinnida,unassigned,unassigned,unassigned
ASV_433,Eukaryota,unknown,unknown,unknown,unknown,g_,s_
ASV_434,Eukaryota,unassigned,unassigned,unassigned,unassigned,unassigned,unassigned
ASV_435,Eukaryota,Bacillariophyta,Coscinodiscophyceae,Thalassiosirales,Thalassiosiraceae,Thalassiosira,Thalassiosira oceanica
ASV_436,Eukaryota,unassigned,unassigned,unassigned,unassigned,unassigned,unassigned
ASV_437,Eukaryota,unknown,Dinophyceae,Peridiniales,Protoperidiniaceae,Protoperidinium,Protoperidinium excentricum
ASV_438,Eukaryota,Bacillariophyta,Coscinodiscophyceae,Rhizosoleniales,Rhizosoleniaceae,Guinardia,Guinardia flaccida
ASV_439,Eukaryota,unknown,Dinophyceae,Gymnodiniales,Kareniaceae,Takayama,Takayama cf. pulchellum
ASV_442,Eukaryota,Bacillariophyta,Coscinodiscophyceae,Rhizosoleniales,Rhizosoleniaceae,unassigned,unassigned
ASV_443,Eukaryota,unassigned,unassigned,unassigned,unassigned,unassigned,unassigned
ASV_444,Eukaryota,Bacillariophyta,Coscinodiscophyceae,Melosirales,Stephanopyxidaceae,g_,s_
ASV_445,Eukaryota,unknown,Dinophyceae,Syndiniales,Amoebophryaceae,g_,s_
ASV_446,Eukaryota,unknown,Dinophyceae,Prorocentrales,Prorocentraceae,g_,s_
ASV_447,Eukaryota,unknown,unknown,Diplonemea,unknown,unknown,Diplonemida sp. 9sb RG-2016
ASV_449,Eukaryota,unknown,Dinophyceae,Blastodiniales,unknown,g_,s_
ASV_450,Eukaryota,Bacillariophyta,Coscinodiscophyceae,Thalassiosirales,Skeletonemataceae,Skeletonema,unassigned
ASV_451,Eukaryota,unassigned,unassigned,unassigned,unassigned,unassigned,unassigned
ASV_452,Eukaryota,unknown,Haptophyta,unknown,unknown,g_,s_
ASV_454,Eukaryota,unknown,unknown,unknown,unknown,g_,s_
ASV_455,Eukaryota,Bacillariophyta,Bacillariophyceae,Naviculales,unassigned,unassigned,unassigned
ASV_456,Eukaryota,unknown,Dinophyceae,Syndiniales,Amoebophryaceae,Amoebophrya,unassigned
ASV_457,Eukaryota,unknown,unknown,unknown,unknown,g_,s_
ASV_458,Eukaryota,Bacillariophyta,Bacillariophyceae,Bacillariales,Bacillariaceae,unassigned,unassigned
ASV_459,Eukaryota,unknown,Dinophyceae,unassigned,unassigned,unassigned,unassigned
ASV_460,Eukaryota,unknown,Dinophyceae,Peridiniales,Protoperidiniaceae,g_,s_
ASV_461,Eukaryota,Cercozoa,Thecofilosea,Cryomonadida,Protaspidae,Cryothecomonas,s_
ASV_462,Eukaryota,Bacillariophyta,Bacillariophyceae,Bacillariales,Bacillariaceae,Fragilariopsis,Fragilariopsis doliolus
ASV_463,Eukaryota,unknown,Raphidophyceae,Chattonellales,Chattonellaceae,Fibrocapsa,Fibrocapsa japonica
ASV_464,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_465,Eukaryota,Ciliophora,unassigned,unassigned,unassigned,unassigned,unassigned
ASV_466,Eukaryota,unknown,Dinophyceae,Dinophysiales,Dinophysiaceae,Dinophysis,Dinophysis acuminata
ASV_468,Eukaryota,Ciliophora,Spirotrichea,unknown,Strombidiidae,g_,s_
ASV_470,Eukaryota,unknown,Dinophyceae,unassigned,unassigned,unassigned,unassigned
ASV_472,Eukaryota,Chordata,Thaliacea,Doliolida,Doliolidae,Doliolum,Doliolum nationalis
ASV_473,Eukaryota,Bacillariophyta,unassigned,unassigned,unassigned,unassigned,unassigned
ASV_474,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_476,Eukaryota,Arthropoda,Hexanauplia,Calanoida,unassigned,unassigned,unassigned
ASV_477,Eukaryota,unknown,Dinophyceae,Syndiniales,Amoebophryaceae,g_,s_
ASV_478,Eukaryota,unknown,unknown,unknown,unknown,unknown,s_
ASV_479,Eukaryota,unknown,unknown,Bicosoecida,Bicosoecidae,g_,s_
ASV_480,Eukaryota,unknown,unknown,Diplonemea,unknown,unknown,s_
ASV_481,Eukaryota,unknown,unknown,unknown,unknown,unknown,uncultured marine eukaryote
ASV_482,Eukaryota,unknown,Dinophyceae,Syndiniales,Amoebophryaceae,g_,s_
ASV_483,Eukaryota,unassigned,unassigned,unassigned,unassigned,unassigned,unassigned
ASV_484,Eukaryota,Ciliophora,Spirotrichea,Choreotrichida,Lynnellidae,Lynnella,Lynnella semiglobulosa
ASV_485,unassigned,unassigned,unassigned,unassigned,unassigned,unassigned,s_
ASV_486,Eukaryota,Chlorophyta,unassigned,unassigned,unassigned,unassigned,unassigned
ASV_487,Eukaryota,Cercozoa,unknown,Thaumatomonadida,unassigned,unassigned,unassigned
ASV_488,Eukaryota,Bacillariophyta,Coscinodiscophyceae,Thalassiosirales,Skeletonemataceae,Skeletonema,Skeletonema menzelii
ASV_489,Eukaryota,Ciliophora,Spirotrichea,unknown,Strombidiidae,Laboea,s_
ASV_490,Eukaryota,unknown,Dinophyceae,Peridiniales,Protoperidiniaceae,Protoperidinium,s_
ASV_492,Eukaryota,Chlorophyta,unknown,Pyramimonadales,unknown,Pyramimonas,Pyramimonas australis
ASV_493,Eukaryota,unknown,Dinophyceae,Peridiniales,Amphidiniopsidaceae,Herdmania <dinoflagellates>,Herdmania litoralis
ASV_494,Eukaryota,unknown,unknown,unknown,unknown,unknown,uncultured marine eukaryote
ASV_495,Eukaryota,Bacillariophyta,Coscinodiscophyceae,Chaetocerotales,Chaetocerotaceae,Chaetoceros,Chaetoceros sp. UNC1416
ASV_497,Eukaryota,unknown,unknown,unknown,unknown,g_,s_
ASV_498,Eukaryota,Chlorophyta,Chlorodendrophyceae,Chlorodendrales,Chlorodendraceae,Tetraselmis,unassigned
ASV_499,Eukaryota,unknown,Dinophyceae,unknown,unknown,Theleodinium,Theleodinium calcisporum
ASV_500,Eukaryota,unknown,Dinophyceae,Syndiniales,Amoebophryaceae,g_,s_
ASV_501,Eukaryota,Bacillariophyta,Bacillariophyceae,Naviculales,Plagiotropidaceae,Plagiolemma,unassigned
ASV_502,Eukaryota,unassigned,unassigned,unassigned,unassigned,unassigned,unassigned
ASV_503,Eukaryota,unknown,Dinophyceae,Peridiniales,Podolampaceae,Lessardia,Lessardia elongata
ASV_504,Eukaryota,Ciliophora,Spirotrichea,unknown,Tontoniidae,g_,s_
ASV_505,Eukaryota,unassigned,unassigned,unassigned,unassigned,unassigned,unassigned
ASV_506,Eukaryota,unassigned,unassigned,unassigned,unassigned,unassigned,unassigned
ASV_507,Eukaryota,unknown,unknown,Diplonemea,unassigned,unassigned,unassigned
ASV_508,Eukaryota,unknown,unknown,unknown,unknown,g_,s_
ASV_509,Eukaryota,unknown,unknown,unknown,unknown,g_,s_
ASV_510,Eukaryota,unknown,unknown,unknown,unknown,unknown,uncultured marine picoeukaryote
ASV_511,Eukaryota,unknown,Dinophyceae,Gymnodiniales,Gymnodiniaceae,Polykrikos,Polykrikos sp. EP-2016a
ASV_513,Eukaryota,unknown,unknown,unknown,unknown,g_,s_
ASV_514,Eukaryota,unknown,Dinophyceae,Syndiniales,Amoebophryaceae,Amoebophrya,unassigned
ASV_515,Eukaryota,unknown,unknown,unknown,unknown,unknown,s_
ASV_516,Eukaryota,unknown,unknown,Diplonemea,unknown,g_,s_
ASV_517,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_519,Eukaryota,unknown,unknown,unknown,unknown,unknown,uncultured marine eukaryote
ASV_520,Eukaryota,unknown,Dinophyceae,unassigned,unassigned,unassigned,unassigned
ASV_521,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_522,Eukaryota,unknown,Dinophyceae,Peridiniales,Protoperidiniaceae,g_,s_
ASV_523,Eukaryota,Ciliophora,Spirotrichea,Tintinnida,Tintinnidae,Eutintinnus,Eutintinnus pectinis
ASV_524,Eukaryota,unassigned,unassigned,unassigned,unassigned,unassigned,unassigned
ASV_525,Eukaryota,unknown,Dinophyceae,Syndiniales,Amoebophryaceae,Amoebophrya,unassigned
ASV_527,Eukaryota,unknown,Labyrinthulomycetes,unknown,Thraustochytriaceae,Oblongichytrium,unassigned
ASV_528,Eukaryota,unknown,Dinophyceae,Suessiales,Suessiaceae,Protodinium,Protodinium simplex
ASV_529,Eukaryota,unknown,Dinophyceae,Syndiniales,Amoebophryaceae,g_,s_
ASV_530,Eukaryota,unknown,unknown,unknown,unknown,unknown,uncultured marine eukaryote
ASV_531,Eukaryota,unknown,Katablepharidophyta,unknown,Katablepharidaceae,Leucocryptos,Leucocryptos marina
ASV_532,Eukaryota,unknown,unknown,unknown,unknown,unknown,s_
ASV_534,Eukaryota,Arthropoda,Hexanauplia,Cyclopoida,Oithonidae,unknown,Oithonidae sp. DZMB624
ASV_535,Eukaryota,unknown,Dinophyceae,Peridiniales,Protoperidiniaceae,Islandinium,Islandinium tricingulatum
ASV_536,Eukaryota,Apicomplexa,Conoidasida,Eucoccidiorida,Adeleidae,g_,s_
ASV_537,Eukaryota,unknown,unknown,unknown,unknown,unknown,s_
ASV_539,Eukaryota,unknown,unknown,unknown,unknown,unknown,phototrophic eukaryote
ASV_540,Eukaryota,unknown,Dinophyceae,Syndiniales,unassigned,unassigned,unassigned
ASV_541,Eukaryota,unknown,unknown,unknown,unknown,g_,s_
ASV_542,Eukaryota,unknown,Dinophyceae,Syndiniales,Eudubosquellidae,g_,s_
ASV_543,Eukaryota,unknown,Dinophyceae,Syndiniales,unassigned,unassigned,unassigned
ASV_544,Eukaryota,unknown,unknown,unknown,unknown,g_,s_
ASV_545,Eukaryota,Ciliophora,Prostomatea,Prorodontida,unknown,Hexasterias,Hexasterias problematica
ASV_546,Eukaryota,Bacillariophyta,unassigned,unassigned,unassigned,g_,s_
ASV_547,Eukaryota,Bacillariophyta,Bacillariophyceae,Naviculales,Pleurosigmataceae,unassigned,unassigned
ASV_548,Eukaryota,unknown,unknown,unknown,unknown,unknown,uncultured marine eukaryote
ASV_549,Eukaryota,unknown,Dinophyceae,unassigned,unassigned,unassigned,unassigned
ASV_550,Eukaryota,unknown,Acantharea,Chaunacanthida,unknown,unknown,Chaunacanthid sp. 6200
ASV_551,Eukaryota,unknown,unknown,unknown,unknown,unknown,uncultured marine picoeukaryote
ASV_552,Eukaryota,Cryptophyta,unknown,Cryptomonadales,Hemiselmidaceae,g_,s_
ASV_553,Eukaryota,unassigned,unassigned,unassigned,unassigned,unassigned,unassigned
ASV_554,Eukaryota,Cnidaria,Hydrozoa,Leptothecata,Eirenidae,Eutonina,Eutonina indicans
ASV_555,Eukaryota,unassigned,unassigned,unassigned,unassigned,unassigned,unassigned
ASV_556,Eukaryota,unknown,Dinophyceae,Gymnodiniales,Warnowiaceae,Proterythropsis,Proterythropsis sp. BSL-2009a
ASV_557,Eukaryota,unknown,unknown,Diplonemea,unknown,g_,s_
ASV_558,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_559,Eukaryota,unknown,Dinophyceae,Syndiniales,unassigned,unassigned,unassigned
ASV_560,Eukaryota,Cnidaria,Hydrozoa,Limnomedusae,Olindiidae,Aglauropsis,Aglauropsis aeora
ASV_561,Eukaryota,unknown,Dinophyceae,unassigned,unassigned,unassigned,unassigned
ASV_562,Eukaryota,Chordata,Thaliacea,Salpida,Salpidae,Salpa,unassigned
ASV_564,Eukaryota,Bacillariophyta,Bacillariophyceae,unassigned,unassigned,unassigned,unassigned
ASV_565,Eukaryota,unknown,Labyrinthulomycetes,unknown,Thraustochytriaceae,Oblongichytrium,unassigned
ASV_567,Eukaryota,unknown,unknown,unknown,unknown,unknown,uncultured marine eukaryote
ASV_568,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_570,Eukaryota,unknown,unknown,Diplonemea,unassigned,unassigned,unassigned
ASV_571,Eukaryota,unknown,Dinophyceae,Coccidiniales,Chytriodiniaceae,g_,s_
ASV_573,Eukaryota,unknown,Oomycetes,unassigned,unassigned,unassigned,unassigned
ASV_574,Eukaryota,Bacillariophyta,Coscinodiscophyceae,Thalassiosirales,Thalassiosiraceae,Thalassiosira,s_
ASV_575,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_576,Eukaryota,unknown,unknown,unknown,unknown,unknown,uncultured marine picoeukaryote
ASV_577,Eukaryota,unassigned,unassigned,unassigned,unassigned,unassigned,unassigned
ASV_579,Eukaryota,Cercozoa,unassigned,unassigned,unassigned,unassigned,unassigned
ASV_580,Eukaryota,Cnidaria,Hydrozoa,Siphonophorae,Prayidae,Lilyopsis,unassigned
ASV_581,Eukaryota,Bacillariophyta,Bacillariophyceae,Bacillariales,Bacillariaceae,Pseudo-nitzschia,Pseudo-nitzschia australis
ASV_582,Eukaryota,unassigned,unassigned,unassigned,unassigned,unassigned,unassigned
ASV_584,Eukaryota,unassigned,unassigned,unassigned,unassigned,unassigned,unassigned
ASV_585,Eukaryota,unknown,Dinophyceae,Syndiniales,Eudubosquellidae,g_,s_
ASV_586,Eukaryota,unknown,Dinophyceae,Gymnodiniales,Kareniaceae,Karlodinium,unassigned
ASV_587,Eukaryota,unassigned,unassigned,unassigned,unassigned,unassigned,unassigned
