,Kingdom,Phylum,Class,Order,Family,Genus,Species
ASV_358,Eukaryota,unassigned,unassigned,unassigned,unassigned,g_,s_
ASV_359,Eukaryota,Haptista,Haptophyta,Prymnesiales,Chrysochromulinaceae,g_,s_
ASV_360,Eukaryota,Arthropoda,Malacostraca,Euphausiacea,Euphausiidae,Euphausia,Euphausia pacifica
ASV_364,Eukaryota,Arthropoda,Hexanauplia,Calanoida,Calanidae,Ctenocalanus,Ctenocalanus vanus
ASV_365,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_367,Eukaryota,Cnidaria,Hydrozoa,Leptothecata,Aglaopheniidae,g_,s_
ASV_369,Eukaryota,Cnidaria,Hydrozoa,Narcomedusae,unknown,g_,s_
ASV_370,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_371,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_372,Eukaryota,Haptista,Haptophyta,Prymnesiales,Chrysochromulinaceae,g_,s_
ASV_373,Eukaryota,Bacillariophyta,Fragilariophyceae,Fragilariales,Fragilariaceae,Asterionellopsis,Asterionellopsis lenisilicea
ASV_375,Eukaryota,Cnidaria,Hydrozoa,Narcomedusae,unknown,g_,s_
ASV_377,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_378,Eukaryota,Haptista,Haptophyta,Prymnesiales,Chrysochromulinaceae,g_,s_
ASV_379,Eukaryota,Cnidaria,Hydrozoa,Siphonophorae,Agalmatidae,Nanomia,Nanomia bijuga
ASV_380,Bacteria,unassigned,unassigned,unassigned,unassigned,g_,s_
ASV_381,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_382,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_384,Eukaryota,unassigned,unassigned,unassigned,unassigned,g_,s_
ASV_386,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_387,Eukaryota,unknown,Phaeophyceae,Fucales,Hormosiraceae,g_,s_
ASV_389,Eukaryota,Gastrotricha,unknown,Macrodasyida,Macrodasyidae,Urodasys,s_
ASV_390,Eukaryota,unassigned,unassigned,unassigned,unassigned,g_,s_
ASV_391,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_392,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_393,Eukaryota,Rotifera,Monogononta,Ploima,Synchaetidae,g_,s_
ASV_394,Eukaryota,Arthropoda,Hexanauplia,Poecilostomatoida,Oncaeidae,g_,s_
ASV_396,Eukaryota,unknown,Phaeophyceae,Sphacelariales,Sphacelariaceae,g_,s_
ASV_397,Eukaryota,Chaetognatha,Sagittoidea,Aphragmophora,Sagittidae,g_,s_
ASV_399,Eukaryota,unassigned,unassigned,unassigned,unassigned,g_,s_
ASV_400,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_402,Eukaryota,Haptista,Haptophyta,Phaeocystales,Phaeocystaceae,Phaeocystis,s_
ASV_403,Eukaryota,unassigned,unassigned,unassigned,unassigned,g_,s_
ASV_404,Eukaryota,Haptista,Haptophyta,Prymnesiales,Chrysochromulinaceae,g_,s_
ASV_405,Eukaryota,Cnidaria,Hydrozoa,Anthoathecata,Moerisiidae,g_,s_
ASV_408,Eukaryota,Bacillariophyta,Mediophyceae,Cymatosirales,Cymatosiraceae,g_,s_
ASV_409,Eukaryota,Haptista,Haptophyta,Isochrysidales,Noelaerhabdaceae,g_,s_
ASV_410,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_412,Eukaryota,Cnidaria,Hydrozoa,Leptothecata,Campanulariidae,g_,s_
ASV_413,Eukaryota,unassigned,unassigned,unassigned,unassigned,g_,s_
ASV_414,Eukaryota,Cnidaria,Hydrozoa,Siphonophorae,Forskaliidae,g_,s_
ASV_415,Eukaryota,Arthropoda,Insecta,Diptera,Cylindrotomidae,g_,s_
ASV_417,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_419,Eukaryota,unknown,Chrysophyceae,Chromulinales,Chromulinaceae,g_,s_
ASV_420,Eukaryota,Arthropoda,Insecta,Diptera,Agromyzidae,g_,s_
ASV_421,Eukaryota,Cnidaria,Hydrozoa,Siphonophorae,Forskaliidae,g_,s_
ASV_422,Eukaryota,Bacillariophyta,Fragilariophyceae,Fragilariales,Fragilariaceae,Asterionellopsis,Asterionellopsis lenisilicea
ASV_424,Eukaryota,Arthropoda,Insecta,unassigned,unassigned,g_,s_
ASV_425,Eukaryota,Haptista,Haptophyta,Prymnesiales,Chrysochromulinaceae,g_,s_
ASV_427,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_429,Eukaryota,unknown,Oomycota,Saprolegniales,Saprolegniaceae,g_,s_
ASV_430,Eukaryota,Rhodophyta,Florideophyceae,Acrochaetiales,Acrochaetiaceae,g_,s_
ASV_431,Eukaryota,Arthropoda,Insecta,Diptera,unassigned,g_,s_
ASV_433,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_435,Eukaryota,Haptista,Haptophyta,Prymnesiales,Chrysochromulinaceae,g_,s_
ASV_436,Eukaryota,unknown,Raphidophyceae,Chattonellales,Chattonellaceae,g_,s_
ASV_437,Eukaryota,Arthropoda,Hexanauplia,Calanoida,Calanidae,Calanus,Calanus pacificus
ASV_438,Eukaryota,Haptista,Haptophyta,Prymnesiales,Chrysochromulinaceae,g_,s_
ASV_439,Eukaryota,unassigned,unassigned,unassigned,unassigned,g_,s_
ASV_442,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_443,Eukaryota,Haptista,Haptophyta,Prymnesiales,Chrysochromulinaceae,g_,s_
ASV_445,Eukaryota,Rotifera,Monogononta,Ploima,unassigned,g_,s_
ASV_448,Eukaryota,unknown,Oomycota,Saprolegniales,Saprolegniaceae,g_,s_
ASV_450,Eukaryota,unknown,Phaeophyceae,Sphacelariales,Sphacelariaceae,g_,s_
ASV_452,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_453,Eukaryota,Picozoa,unknown,unknown,unknown,g_,s_
ASV_454,Eukaryota,Arthropoda,Insecta,Diptera,Culicidae,g_,s_
ASV_457,Eukaryota,Arthropoda,Hexanauplia,Poecilostomatoida,Oncaeidae,g_,s_
ASV_459,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_460,Eukaryota,unknown,Chrysophyceae,Chromulinales,Chromulinaceae,g_,s_
ASV_461,Eukaryota,unknown,Oomycota,unassigned,unassigned,g_,s_
ASV_464,Eukaryota,Arthropoda,Hexanauplia,Calanoida,Calocalanidae,g_,s_
ASV_465,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_467,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_469,Eukaryota,Arthropoda,unassigned,unassigned,unassigned,g_,s_
ASV_470,Eukaryota,unassigned,unassigned,unassigned,unassigned,g_,s_
ASV_474,Eukaryota,unknown,Oomycota,Peronosporales,Peronosporaceae,g_,s_
ASV_475,Eukaryota,Arthropoda,unassigned,unassigned,unassigned,g_,s_
ASV_476,Eukaryota,Arthropoda,Insecta,Hymenoptera,Braconidae,g_,s_
ASV_477,Eukaryota,Picozoa,unknown,unknown,unknown,g_,s_
ASV_478,Eukaryota,Cnidaria,Hydrozoa,Leptothecata,Campanulariidae,g_,s_
ASV_479,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_481,Eukaryota,Chlorophyta,Mamiellophyceae,Mamiellales,Bathycoccaceae,Bathycoccus,Bathycoccus prasinos
ASV_482,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_484,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_485,Eukaryota,Arthropoda,Hexanauplia,Poecilostomatoida,Oncaeidae,g_,s_
ASV_487,Eukaryota,unknown,Phaeophyceae,unassigned,unassigned,g_,s_
ASV_488,Eukaryota,unassigned,unassigned,unassigned,unassigned,g_,s_
ASV_489,Eukaryota,unassigned,unassigned,unassigned,unassigned,g_,s_
ASV_490,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_492,Eukaryota,Bacillariophyta,Fragilariophyceae,Thalassionemales,Thalassionemataceae,g_,s_
ASV_493,Eukaryota,unassigned,unassigned,unassigned,unassigned,g_,s_
ASV_495,Eukaryota,Arthropoda,unknown,unknown,unknown,g_,s_
ASV_496,Eukaryota,unknown,Oomycota,Pythiales,Pythiaceae,g_,s_
ASV_497,Eukaryota,Arthropoda,Hexanauplia,Calanoida,Metridinidae,Pleuromamma,Pleuromamma borealis
ASV_498,Eukaryota,Cnidaria,Hydrozoa,Leptothecata,unassigned,g_,s_
ASV_499,Eukaryota,Haptista,Haptophyta,Prymnesiales,Chrysochromulinaceae,g_,s_
ASV_500,Eukaryota,Arthropoda,Hexanauplia,Calanoida,Paracalanidae,Paracalanus,Paracalanus sp. C AC-2013
ASV_502,Eukaryota,Arthropoda,Hexanauplia,Calanoida,Clausocalanidae,Clausocalanus,Clausocalanus pergens
ASV_503,Eukaryota,unknown,Synurophyceae,Synurales,Mallomonadaceae,g_,s_
ASV_505,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_506,Eukaryota,Imbricatea,unknown,Euglyphida,Paulinellidae,g_,s_
ASV_507,Eukaryota,Porifera,Demospongiae,Suberitida,Halichondriidae,g_,s_
ASV_508,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_509,Eukaryota,Rhodophyta,Florideophyceae,Ceramiales,unassigned,g_,s_
ASV_510,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_511,Eukaryota,Arthropoda,unknown,unknown,unknown,g_,s_
ASV_512,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_514,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_516,Eukaryota,Cnidaria,Hydrozoa,Siphonophorae,Forskaliidae,g_,s_
ASV_517,Bacteria,Bacteroidetes,Flavobacteriia,Flavobacteriales,Flavobacteriaceae,g_,s_
ASV_522,Eukaryota,Arthropoda,Hexanauplia,Calanoida,Paracalanidae,Paracalanus,Paracalanus sp. C AC-2013
ASV_524,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_525,Eukaryota,unknown,Chrysophyceae,Chromulinales,Chromulinaceae,g_,s_
ASV_526,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_527,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_528,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_529,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_530,Eukaryota,Arthropoda,unassigned,unassigned,unassigned,g_,s_
ASV_531,Eukaryota,unknown,Dictyochophyceae,Pedinellales,unknown,g_,s_
ASV_532,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_533,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_534,Eukaryota,unassigned,unassigned,unassigned,unassigned,g_,s_
ASV_537,Eukaryota,Bacillariophyta,Bacillariophyceae,Bacillariales,Bacillariaceae,Pseudo-nitzschia,Pseudo-nitzschia cuspidata
ASV_539,unassigned,unassigned,unassigned,unassigned,unassigned,g_,s_
ASV_540,Eukaryota,unassigned,unassigned,unassigned,unassigned,g_,s_
ASV_541,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_543,Eukaryota,unassigned,unassigned,unassigned,unassigned,g_,s_
ASV_547,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_549,Eukaryota,Porifera,Demospongiae,Poecilosclerida,Microcionidae,g_,s_
ASV_550,Eukaryota,unknown,Phaeophyceae,unassigned,unassigned,g_,s_
ASV_551,Eukaryota,Cnidaria,Hydrozoa,Anthoathecata,Moerisiidae,g_,s_
ASV_552,Eukaryota,unknown,Oomycota,unassigned,unassigned,g_,s_
ASV_555,Eukaryota,Haptista,Haptophyta,Prymnesiales,Chrysochromulinaceae,g_,s_
ASV_556,Eukaryota,Bacillariophyta,Coscinodiscophyceae,Thalassiosirales,Skeletonemataceae,g_,s_
ASV_557,Eukaryota,Arthropoda,Insecta,Hymenoptera,Formicidae,Monomorium,Monomorium bicolor complex BOLD:AAB9999
ASV_558,Eukaryota,unknown,Oomycota,unknown,unknown,g_,s_
ASV_559,Eukaryota,Bacillariophyta,Bacillariophyceae,Bacillariales,Bacillariaceae,g_,s_
ASV_560,Eukaryota,unknown,Oomycota,Saprolegniales,Saprolegniaceae,g_,s_
ASV_561,Eukaryota,unknown,Chrysophyceae,Chromulinales,Chromulinaceae,g_,s_
ASV_562,Eukaryota,unassigned,unassigned,unassigned,unassigned,g_,s_
ASV_563,Eukaryota,Mollusca,Gastropoda,Littorinimorpha,unassigned,g_,s_
ASV_564,Eukaryota,Cnidaria,Hydrozoa,Siphonophorae,Forskaliidae,g_,s_
ASV_565,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_566,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_569,Eukaryota,Picozoa,unknown,unknown,unknown,g_,s_
ASV_573,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_574,Eukaryota,Arthropoda,Hexanauplia,Poecilostomatoida,Oncaeidae,g_,s_
ASV_575,Eukaryota,unknown,Oomycetes,Saprolegniales,Saprolegniaceae,g_,s_
ASV_576,Eukaryota,unassigned,unassigned,unassigned,unassigned,g_,s_
ASV_577,Eukaryota,Arthropoda,Insecta,Diptera,Agromyzidae,g_,s_
ASV_578,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_579,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_580,Eukaryota,unknown,Phaeophyceae,Ectocarpales,Scytosiphonaceae,g_,s_
ASV_582,Eukaryota,unassigned,unassigned,unassigned,unassigned,g_,s_
ASV_583,Eukaryota,Arthropoda,unassigned,unassigned,unassigned,g_,s_
ASV_584,Eukaryota,unknown,Phaeophyceae,Fucales,Sargassaceae,g_,s_
ASV_585,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_586,Eukaryota,Bacillariophyta,Coscinodiscophyceae,Thalassiosirales,Skeletonemataceae,g_,s_
ASV_587,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_588,Eukaryota,unassigned,unassigned,unassigned,unassigned,g_,s_
ASV_589,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_590,Eukaryota,unknown,Dinophyceae,Gymnodiniales,Kareniaceae,unassigned,unassigned
ASV_591,Eukaryota,Arthropoda,Hexanauplia,Cyclopoida,Cyclopidae,g_,s_
ASV_592,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_596,Eukaryota,unknown,Oomycota,Peronosporales,Peronosporaceae,g_,s_
ASV_597,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_598,Eukaryota,Haptista,Haptophyta,Phaeocystales,Phaeocystaceae,g_,s_
ASV_599,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_600,Eukaryota,Arthropoda,unknown,unknown,unknown,g_,s_
ASV_601,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_605,Eukaryota,Picozoa,unknown,unknown,unknown,g_,s_
ASV_606,Eukaryota,Arthropoda,Insecta,Hymenoptera,Braconidae,g_,s_
ASV_607,unassigned,unassigned,unassigned,unassigned,unassigned,g_,s_
ASV_608,Eukaryota,Bacillariophyta,Coscinodiscophyceae,Thalassiosirales,Skeletonemataceae,Skeletonema,Skeletonema japonicum
ASV_609,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_610,Eukaryota,Cnidaria,Scyphozoa,Semaeostomeae,Ulmaridae,Phacellophora,Phacellophora camtschatica
ASV_611,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_613,Eukaryota,unassigned,unassigned,unassigned,unassigned,g_,s_
ASV_614,Eukaryota,Cnidaria,Hydrozoa,Siphonophorae,Forskaliidae,g_,s_
ASV_615,Eukaryota,Arthropoda,Insecta,Diptera,unassigned,g_,s_
ASV_616,Eukaryota,unknown,Choanoflagellata,Craspedida,Salpingoecidae,g_,s_
ASV_617,Eukaryota,Ascomycota,unassigned,unassigned,unassigned,g_,s_
ASV_618,Eukaryota,Cnidaria,Scyphozoa,Semaeostomeae,Ulmaridae,Phacellophora,Phacellophora camtschatica
ASV_619,Eukaryota,Haptista,Haptophyta,Prymnesiales,Chrysochromulinaceae,g_,s_
ASV_621,Eukaryota,unassigned,unassigned,unassigned,unassigned,g_,s_
ASV_623,Eukaryota,Arthropoda,Malacostraca,Decapoda,Sergestidae,Sergestes,Sergestes similis
ASV_624,Eukaryota,Rotifera,Monogononta,Ploima,Synchaetidae,g_,s_
ASV_626,Eukaryota,Arthropoda,Hexanauplia,Calanoida,Clausocalanidae,Clausocalanus,Clausocalanus pergens
ASV_627,Eukaryota,Rotifera,Monogononta,Ploima,Euchlanidae,g_,s_
ASV_628,Eukaryota,Discosea,Flabellinia,Dactylopodida,Paramoebidae,g_,s_
ASV_629,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_630,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_632,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_633,Eukaryota,unknown,Oomycota,unassigned,unassigned,g_,s_
ASV_635,Eukaryota,Haptista,Haptophyta,Prymnesiales,Chrysochromulinaceae,g_,s_
ASV_636,Eukaryota,Arthropoda,Hexanauplia,Poecilostomatoida,Oncaeidae,g_,s_
ASV_637,Eukaryota,Arthropoda,Hexanauplia,Calanoida,Metridinidae,Metridia,Metridia lucens
ASV_638,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_640,Eukaryota,Arthropoda,Hexanauplia,Poecilostomatoida,Oncaeidae,g_,s_
ASV_641,Eukaryota,unassigned,unassigned,unassigned,unassigned,g_,s_
ASV_643,Eukaryota,unknown,Oomycota,Saprolegniales,Saprolegniaceae,g_,s_
ASV_644,unassigned,unassigned,unassigned,unassigned,unassigned,g_,s_
ASV_645,Eukaryota,Bacillariophyta,Mediophyceae,Lithodesmiales,Lithodesmiaceae,g_,s_
ASV_646,Eukaryota,Haptista,Haptophyta,Prymnesiales,Chrysochromulinaceae,g_,s_
ASV_651,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_652,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_655,Eukaryota,Arthropoda,Insecta,unassigned,unassigned,g_,s_
ASV_656,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_657,Eukaryota,unassigned,unassigned,unassigned,unassigned,g_,s_
ASV_658,Eukaryota,Arthropoda,unknown,unknown,unknown,g_,s_
ASV_659,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_661,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_662,Eukaryota,unassigned,unassigned,unassigned,unassigned,g_,s_
ASV_663,Eukaryota,Bacillariophyta,Bacillariophyceae,Bacillariales,Bacillariaceae,g_,s_
ASV_664,Eukaryota,Arthropoda,Hexanauplia,Calanoida,Acartiidae,Acartia,unassigned
ASV_665,Eukaryota,unknown,Oomycota,unassigned,unassigned,g_,s_
ASV_666,Bacteria,Bacteroidetes,Flavobacteriia,Flavobacteriales,Flavobacteriaceae,g_,s_
ASV_667,Eukaryota,Haptista,Haptophyta,Prymnesiales,Chrysochromulinaceae,g_,s_
ASV_669,Eukaryota,Arthropoda,Insecta,unassigned,unassigned,g_,s_
ASV_672,Eukaryota,Mollusca,Gastropoda,unknown,Planorbidae,g_,s_
ASV_673,Eukaryota,Bacillariophyta,Coscinodiscophyceae,Coscinodiscales,Coscinodiscaceae,g_,s_
ASV_674,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_675,Eukaryota,unknown,Oomycota,unassigned,unassigned,g_,s_
ASV_676,Eukaryota,unknown,Pelagophyceae,Pelagomonadales,unknown,Aureococcus,Aureococcus anophagefferens
ASV_679,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_680,Eukaryota,unknown,Chrysophyceae,Chromulinales,Chromulinaceae,g_,s_
ASV_682,Eukaryota,Arthropoda,Hexanauplia,Cyclopoida,Cyclopidae,g_,s_
ASV_684,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_685,Eukaryota,Rhodophyta,Florideophyceae,Ceramiales,unassigned,g_,s_
ASV_687,Bacteria,Proteobacteria,Alphaproteobacteria,Pelagibacterales,Pelagibacteraceae,g_,s_
ASV_689,Eukaryota,Rotifera,Monogononta,Ploima,Synchaetidae,g_,s_
ASV_690,Eukaryota,Picozoa,unknown,unknown,unknown,g_,s_
ASV_691,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_692,Eukaryota,Rotifera,Monogononta,Ploima,Synchaetidae,g_,s_
ASV_693,Eukaryota,Bacillariophyta,Coscinodiscophyceae,Thalassiosirales,Skeletonemataceae,g_,s_
ASV_694,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_695,Eukaryota,Picozoa,unknown,unknown,unknown,g_,s_
ASV_696,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_698,Eukaryota,Haptista,Haptophyta,Prymnesiales,Chrysochromulinaceae,g_,s_
ASV_699,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_700,Eukaryota,unknown,Oomycetes,Saprolegniales,Saprolegniaceae,g_,s_
ASV_701,Eukaryota,Blastocladiomycota,Blastocladiomycetes,Blastocladiales,Blastocladiaceae,g_,s_
ASV_702,Eukaryota,Arthropoda,Insecta,Orthoptera,unassigned,g_,s_
ASV_703,Eukaryota,unassigned,unassigned,unassigned,unassigned,g_,s_
ASV_704,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_705,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_706,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_707,Eukaryota,unknown,Phaeophyceae,Fucales,Sargassaceae,g_,s_
ASV_708,Eukaryota,unknown,Oomycota,unknown,unknown,g_,s_
ASV_711,Eukaryota,unassigned,unassigned,unassigned,unassigned,g_,s_
ASV_712,Eukaryota,Nemertea,Palaeonemertea,unknown,Tubulanidae,g_,s_
ASV_713,Eukaryota,unassigned,unassigned,unassigned,unassigned,g_,s_
ASV_716,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_717,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_718,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_719,Eukaryota,Cnidaria,Hydrozoa,Trachymedusae,Halicreatidae,g_,s_
ASV_720,Eukaryota,unknown,Oomycota,Peronosporales,Peronosporaceae,g_,s_
ASV_721,Eukaryota,unknown,Raphidophyceae,Chattonellales,Chattonellaceae,g_,s_
ASV_722,Eukaryota,unknown,Phaeophyceae,Ectocarpales,Scytosiphonaceae,g_,s_
ASV_723,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_725,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_727,Eukaryota,unassigned,unassigned,unassigned,unassigned,g_,s_
ASV_728,Eukaryota,Arthropoda,Hexanauplia,Calanoida,Calanidae,Ctenocalanus,Ctenocalanus vanus
ASV_730,Eukaryota,Bacillariophyta,Coscinodiscophyceae,Rhizosoleniales,Rhizosoleniaceae,Rhizosolenia,Rhizosolenia setigera
ASV_732,Eukaryota,Arthropoda,Hexanauplia,Poecilostomatoida,Oncaeidae,g_,s_
ASV_734,Eukaryota,Cnidaria,Hydrozoa,Anthoathecata,Pandeidae,Leuckartiara,Leuckartiara longicalcar
ASV_735,Eukaryota,unknown,Oomycota,Peronosporales,Peronosporaceae,g_,s_
ASV_737,Eukaryota,Bacillariophyta,Mediophyceae,Triceratiales,Plagiogrammaceae,g_,s_
ASV_738,Eukaryota,Bacillariophyta,Coscinodiscophyceae,Thalassiosirales,Thalassiosiraceae,g_,s_
ASV_740,Eukaryota,unassigned,unassigned,unassigned,unassigned,g_,s_
ASV_742,Eukaryota,Cnidaria,Hydrozoa,Leptothecata,Aglaopheniidae,g_,s_
ASV_743,Eukaryota,Annelida,Polychaeta,Phyllodocida,Polynoidae,g_,s_
ASV_744,Eukaryota,Haptista,Haptophyta,Prymnesiales,Chrysochromulinaceae,g_,s_
ASV_745,Eukaryota,unassigned,unassigned,unassigned,unassigned,g_,s_
ASV_746,Eukaryota,Arthropoda,Hexanauplia,Calanoida,Clausocalanidae,Clausocalanus,Clausocalanus pergens
ASV_747,Eukaryota,unknown,Oomycota,Pythiales,Pythiaceae,g_,s_
ASV_748,Eukaryota,unassigned,unassigned,unassigned,unassigned,g_,s_
ASV_750,Eukaryota,Cnidaria,Hydrozoa,Limnomedusae,Olindiasidae,g_,s_
ASV_752,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_753,Eukaryota,Cnidaria,Hydrozoa,Leptothecata,Campanulariidae,g_,s_
ASV_754,Eukaryota,Mollusca,Gastropoda,Nudibranchia,Onchidorididae,Corambe,Corambe steinbergae
ASV_755,Eukaryota,Bacillariophyta,Coscinodiscophyceae,Thalassiosirales,Skeletonemataceae,g_,s_
ASV_756,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_758,unassigned,unassigned,unassigned,unassigned,unassigned,unassigned,unassigned
ASV_759,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_760,Eukaryota,Discosea,Flabellinia,Dactylopodida,Vexilliferidae,g_,s_
ASV_762,Eukaryota,unknown,Dictyochophyceae,Dictyochales,unknown,g_,s_
ASV_763,Eukaryota,Haptista,Haptophyta,Prymnesiales,Chrysochromulinaceae,g_,s_
ASV_764,Eukaryota,Arthropoda,Malacostraca,Amphipoda,Hyalellidae,g_,s_
ASV_765,Eukaryota,unknown,Bigyra,Thraustochytrida,Thraustochytriaceae,g_,s_
ASV_769,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_774,Eukaryota,Cnidaria,Hydrozoa,Leptothecata,Eirenidae,g_,s_
ASV_776,Eukaryota,Haptista,Haptophyta,Prymnesiales,Chrysochromulinaceae,g_,s_
ASV_778,Eukaryota,unknown,Oomycota,Saprolegniales,Saprolegniaceae,g_,s_
ASV_779,Eukaryota,unknown,Oomycota,Peronosporales,Peronosporaceae,g_,s_
ASV_780,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_781,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_782,Eukaryota,Arthropoda,Insecta,Diptera,unassigned,g_,s_
ASV_784,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_785,Eukaryota,Cnidaria,Hydrozoa,unassigned,unassigned,g_,s_
ASV_786,Eukaryota,unassigned,unassigned,unassigned,unassigned,g_,s_
ASV_787,Eukaryota,Arthropoda,Hexanauplia,Poecilostomatoida,Oncaeidae,g_,s_
